order_id,customer_id,order_date,shipped_date,delivered_date,status,shipping_address,payment_method,payment_status
ORD_00877,CUST_0645,2024-12-28,2024-12-29,2025-01-02,delivered,"2516 Shaffer Union Apt. 374, Laurenchester, IN 68425",Credit Card,pending
ORD_00878,CUST_0054,2025-06-17,2025-06-19,,shipped,"PSC 8188, Box 8979, APO AE 75857",PayPal,pending
ORD_00879,CUST_0094,2025-05-10,2025-05-15,2025-05-20,delivered,"201 Joseph Summit Apt. 547, Gillfort, MT 28475",PayPal,pending
ORD_00880,CUST_0520,2025-07-02,2025-07-06,2025-07-10,delivered,"2688 Anderson Turnpike, East Pamela, MT 84511",Debit Card,pending
ORD_00881,CUST_0739,2025-05-19,2025-05-21,2025-05-25,delivered,"USCGC Dawson, FPO AE 36548",PayPal,pending
ORD_00882,CUST_0311,2025-03-24,2025-03-29,2025-04-02,delivered,"5408 Nelson Expressway Suite 945, East Michelle, ID 12657",PayPal,failed
ORD_00883,CUST_0884,2025-07-07,2025-07-08,2025-07-11,delivered,"0730 Paige Way Apt. 248, Matthewbury, ND 26841",Apple Pay,refunded
ORD_00884,CUST_0172,2025-01-05,2025-01-09,2025-01-13,delivered,"3419 Jessica Brooks Suite 654, Port Anthony, KS 17919",Google Pay,refunded
ORD_00885,CUST_0779,2025-03-27,2025-04-03,2025-04-07,delivered,"5829 Tammy Haven, Kevinburgh, PR 43313",Credit Card,refunded
ORD_00886,CUST_0438,2025-06-18,2025-06-25,2025-06-28,delivered,"1194 Douglas Expressway Apt. 900, East Eric, MH 61852",Google Pay,pending
ORD_00887,CUST_0567,2025-01-19,,,processing,"PSC 1347, Box 1706, APO AE 69322",PayPal,failed
ORD_00888,CUST_0390,2025-08-13,2025-08-16,2025-08-20,delivered,"Unit 2142 Box 3447, DPO AP 61141",Debit Card,refunded
ORD_00889,CUST_0576,2025-01-27,2025-01-31,,shipped,"53824 Richard Divide Suite 034, Kaitlynfort, FM 40685",Credit Card,failed
ORD_00890,CUST_0140,2025-05-02,,,processing,"PSC 3713, Box 7322, APO AE 34150",Apple Pay,pending
ORD_00891,CUST_0159,2025-09-28,2025-09-29,2025-09-30,delivered,"45149 Powell Mall, Lake Douglas, MS 15058",Google Pay,failed
ORD_00892,CUST_0504,2025-04-26,2025-04-30,2025-05-04,delivered,"932 Hatfield Inlet, New Michaelberg, UT 96964",Debit Card,refunded
ORD_00893,CUST_0502,2025-09-11,2025-09-17,2025-09-22,delivered,"Unit 5634 Box 2524, DPO AA 75038",Credit Card,refunded
ORD_00894,CUST_0907,2025-06-29,2025-06-30,2025-07-04,delivered,"093 Melissa Mountain Suite 562, Port Antonioside, AL 15808",Google Pay,pending
ORD_00895,CUST_0199,2025-09-22,,,cancelled,"Unit 7438 Box 1581, DPO AP 19649",Apple Pay,failed
ORD_00896,CUST_0790,2024-12-02,,,cancelled,"23455 Horton Stravenue, North Joseph, AR 71255",Debit Card,refunded
ORD_00897,CUST_0651,2025-09-05,,,processing,"454 Rose Lane Suite 090, Port Maryside, SD 98607",Debit Card,paid
ORD_00898,CUST_0667,2025-03-04,2025-03-08,2025-03-10,delivered,"0374 Courtney Branch, New Williamhaven, RI 35325",PayPal,refunded
ORD_00899,CUST_0036,2025-07-31,2025-08-06,2025-08-07,delivered,"71730 Mccoy Viaduct Suite 826, New Lauren, SC 11198",PayPal,failed
ORD_00900,CUST_0620,2025-03-31,2025-04-06,2025-04-08,delivered,"30215 Janice Unions Suite 028, Antoniomouth, MI 46443",Debit Card,pending
ORD_00901,CUST_0617,2025-06-26,2025-07-02,,shipped,"9777 Ramirez Mill Suite 747, South Victoriafort, SD 13804",PayPal,paid
ORD_00902,CUST_0120,2025-10-16,,,cancelled,"64943 David Landing Apt. 993, New Jonathanmouth, LA 74489",Credit Card,refunded
ORD_00903,CUST_0408,2025-04-20,,,processing,"68579 Moore Lodge Suite 319, Paultown, MA 45729",Google Pay,paid
ORD_00904,CUST_0531,2025-04-28,2025-05-02,2025-05-04,delivered,"19839 Kayla Springs Suite 490, Amandamouth, IL 83185",Apple Pay,failed
ORD_00905,CUST_0709,2025-02-28,2025-03-05,2025-03-10,delivered,"00146 Allen Crescent Apt. 888, Daltonstad, SD 89549",Apple Pay,failed
ORD_00906,CUST_0752,2024-12-07,2024-12-14,2024-12-15,delivered,"96621 Gary Forks Suite 780, South Johnberg, UT 25687",Credit Card,failed
ORD_00907,CUST_0834,2025-08-15,2025-08-18,2025-08-20,delivered,"5368 Brittney Camp, New Nancymouth, NH 46158",Apple Pay,failed
ORD_00908,CUST_0007,2024-11-14,2024-11-21,2024-11-25,delivered,"12344 Boyd Locks Suite 839, Castrohaven, IL 66668",Credit Card,paid
ORD_00909,CUST_0072,2025-05-25,,,cancelled,"8210 Wendy Knolls, North Alicefurt, HI 69041",Apple Pay,refunded
ORD_00910,CUST_0671,2025-10-12,2025-10-18,2025-10-22,delivered,"602 Carter Row, South Christian, AS 81728",PayPal,pending
ORD_00911,CUST_0384,2024-12-23,2024-12-29,2024-12-31,delivered,"30919 Gray Mountain Suite 695, South Michael, WV 16868",PayPal,refunded
ORD_00912,CUST_0187,2024-12-08,2024-12-09,2024-12-13,delivered,"USCGC Walters, FPO AP 59844",Google Pay,pending
ORD_00913,CUST_0191,2025-10-04,2025-10-05,2025-10-07,delivered,"82693 Ana Terrace Suite 973, Port Aprilport, HI 21050",PayPal,failed
ORD_00914,CUST_0924,2025-06-16,2025-06-20,2025-06-25,delivered,"USS Taylor, FPO AE 03027",Credit Card,pending
ORD_00915,CUST_0082,2025-02-26,2025-02-27,2025-03-03,delivered,"12977 Ashley Island, Anthonybury, ID 10151",Credit Card,failed
ORD_00916,CUST_0066,2025-08-08,2025-08-09,2025-08-14,delivered,"8920 Gary Village, West Allenmouth, OR 98789",PayPal,refunded
ORD_00917,CUST_0497,2025-04-04,,,processing,"73123 Steven Island Suite 278, Richardland, WY 08446",Credit Card,paid
ORD_00918,CUST_0063,2025-01-13,2025-01-20,2025-01-21,delivered,"23655 Cathy Villages, New Matthew, KS 27445",Google Pay,paid
ORD_00919,CUST_0100,2025-02-16,2025-02-21,2025-02-22,delivered,"071 Baker Crescent Suite 159, New Stephanie, SD 45005",Apple Pay,failed
ORD_00920,CUST_0955,2025-02-13,2025-02-17,2025-02-20,delivered,"589 Jones Burgs Apt. 493, North Brooke, KY 46771",Google Pay,refunded
ORD_00921,CUST_0345,2025-05-08,2025-05-14,2025-05-17,delivered,"32484 Sharp Shore, Michelleville, OK 89593",Debit Card,pending
ORD_00922,CUST_0964,2025-09-16,2025-09-22,2025-09-26,delivered,"0173 Powers Row Apt. 533, North Dominique, TX 57253",Apple Pay,paid
ORD_00923,CUST_0999,2025-11-01,2025-11-08,2025-11-11,delivered,"702 Tracey Crest, Kristinaborough, IA 07864",Credit Card,paid
ORD_00924,CUST_0468,2025-01-19,,,processing,"4291 Jason Row, East Sarahchester, AZ 18008",Apple Pay,pending
ORD_00925,CUST_0027,2024-11-30,2024-12-01,,shipped,"74292 Sarah Heights Apt. 571, West Michelefurt, MO 46453",Google Pay,failed
ORD_00926,CUST_0974,2025-01-22,,,processing,"0909 Patrick Branch Apt. 182, East Michaelstad, NE 95610",PayPal,failed
ORD_00927,CUST_0463,2025-08-14,2025-08-20,,shipped,"15079 Jones Lake Apt. 592, Wilsonmouth, MH 93279",Apple Pay,refunded
ORD_00928,CUST_0677,2025-07-28,2025-07-29,2025-08-01,delivered,"41573 Lee Walk Apt. 068, North David, IL 76562",Credit Card,failed
ORD_00929,CUST_0895,2025-01-15,2025-01-22,2025-01-25,delivered,"534 Payne Island Suite 612, East Jenniferland, TX 61435",Apple Pay,pending
ORD_00930,CUST_0622,2025-06-23,2025-06-27,2025-07-02,delivered,"6788 Martinez Islands Suite 461, North Anthonychester, KS 62593",Credit Card,failed
ORD_00931,CUST_0439,2024-12-10,2024-12-16,2024-12-17,delivered,"9824 Martinez Squares Suite 697, Wiseside, ID 94267",Apple Pay,failed
ORD_00932,CUST_0622,2025-01-17,2025-01-23,2025-01-25,delivered,"472 Wilson Inlet, Jennifermouth, FL 82188",Google Pay,paid
ORD_00933,CUST_0131,2025-06-17,2025-06-24,2025-06-25,delivered,"96032 Matthew Bypass Apt. 642, Isaacstad, WV 17670",Debit Card,refunded
ORD_00934,CUST_0173,2025-06-24,2025-06-25,2025-06-29,delivered,"3666 Marquez Hollow, East Tommyview, AK 13741",Google Pay,pending
ORD_00935,CUST_0250,2025-03-13,2025-03-15,2025-03-16,delivered,"2658 Martinez Causeway Suite 675, Lake Brian, GU 87665",Credit Card,refunded
ORD_00936,CUST_0733,2025-05-31,2025-06-02,2025-06-05,delivered,"628 Vicki Radial Suite 211, Port William, KS 87933",Apple Pay,failed
ORD_00937,CUST_0226,2025-01-05,,,processing,"778 Julian Stravenue Apt. 894, Howardstad, WA 35668",Debit Card,refunded
ORD_00938,CUST_0975,2024-12-25,,,processing,"065 Matthew Lock, Mitchellshire, NH 50582",Credit Card,pending
ORD_00939,CUST_0945,2025-06-08,2025-06-14,2025-06-18,delivered,"6771 Foster Locks Apt. 773, Fieldsberg, PW 69841",Credit Card,failed
ORD_00940,CUST_0893,2025-06-22,2025-06-27,2025-07-02,delivered,"17118 Teresa Spring, South Daniel, WY 33003",Credit Card,failed
ORD_00941,CUST_0387,2025-09-04,,,processing,"958 John Knolls, North Lanceside, FL 52972",Apple Pay,refunded
ORD_00942,CUST_0828,2025-03-19,2025-03-21,2025-03-24,delivered,"5602 Rocha Plains Suite 459, West Zachary, RI 66623",Credit Card,failed
ORD_00943,CUST_0090,2025-05-05,2025-05-06,2025-05-09,delivered,"42914 Mcdonald Parks Suite 390, Lake Patrick, HI 59250",Google Pay,pending
ORD_00944,CUST_0763,2025-09-27,2025-10-02,2025-10-05,delivered,"94032 Wilson Path Suite 661, Andersonburgh, IL 46819",PayPal,failed
ORD_00945,CUST_0977,2025-08-04,2025-08-09,2025-08-10,delivered,"7270 Sherry Passage Apt. 383, New Andrew, VT 71351",Debit Card,paid
ORD_00946,CUST_0605,2025-05-17,2025-05-19,2025-05-23,delivered,"97368 Stanley Pine, Jeffersonville, SC 01891",Apple Pay,failed
ORD_00947,CUST_0790,2025-06-04,2025-06-11,2025-06-13,delivered,"PSC 8552, Box 9154, APO AE 50437",Google Pay,pending
ORD_00948,CUST_0110,2025-05-01,2025-05-02,2025-05-07,delivered,"573 Rasmussen Extensions Suite 184, East Jamesview, ND 83378",Apple Pay,failed
ORD_00949,CUST_0149,2025-07-02,2025-07-09,2025-07-11,delivered,"08183 Karen Ford, Richardburgh, NH 15423",Apple Pay,refunded
ORD_00950,CUST_0151,2025-01-15,2025-01-18,,shipped,"8819 Aguilar Streets Apt. 074, North Rachel, WI 52302",PayPal,paid
ORD_00951,CUST_0614,2025-07-28,2025-07-31,2025-08-05,delivered,"890 May Crossroad, Timothyshire, OK 95817",Credit Card,failed
ORD_00952,CUST_0869,2025-08-20,,,processing,"4767 Houston Expressway, East Kathleenmouth, OH 65320",Google Pay,refunded
ORD_00953,CUST_0647,2024-12-07,2024-12-11,2024-12-14,delivered,"267 William Pine Suite 416, West Zachary, ND 36447",Apple Pay,paid
ORD_00954,CUST_0830,2025-03-24,2025-03-26,2025-03-28,delivered,"66553 Brandon Court, Emilybury, VI 54377",PayPal,paid
ORD_00955,CUST_0946,2025-04-04,,,cancelled,"613 Torres Forest Apt. 832, Landryville, MN 09673",PayPal,refunded
ORD_00956,CUST_0745,2025-09-15,2025-09-18,2025-09-20,delivered,"528 Peter Vista, South Anntown, FM 57024",Credit Card,refunded
ORD_00957,CUST_0346,2025-05-06,2025-05-12,2025-05-16,delivered,"221 Paula Common, Port Roberthaven, PW 97181",Debit Card,refunded
ORD_00958,CUST_0401,2025-10-23,2025-10-28,2025-10-31,delivered,"38692 Bradley Keys, Port Melaniemouth, FL 31304",Debit Card,pending
ORD_00959,CUST_0718,2024-12-30,2025-01-03,,shipped,"70630 Michael Road Suite 066, Gabriellefort, NY 64992",Credit Card,pending
ORD_00960,CUST_0332,2025-06-04,,,cancelled,"624 Watkins Road Suite 265, South Elizabethhaven, WI 81332",Google Pay,paid
ORD_00961,CUST_0871,2025-03-08,,,processing,"749 Smith Tunnel Apt. 919, Kristinachester, MP 48666",Debit Card,refunded
ORD_00962,CUST_0671,2024-11-20,2024-11-25,2024-11-27,delivered,"518 Wanda Causeway Suite 267, Lake Samuel, CO 00596",Apple Pay,refunded
ORD_00963,CUST_0299,2025-10-02,2025-10-04,2025-10-06,delivered,"744 Adam Haven Apt. 022, Burkeland, MN 09283",PayPal,paid
ORD_00964,CUST_0371,2025-09-09,,,processing,"Unit 2279 Box 6092, DPO AE 64977",Google Pay,paid
ORD_00965,CUST_0695,2025-03-14,2025-03-18,2025-03-22,delivered,"4512 Moody Key, East Bryanchester, TN 29221",PayPal,paid
ORD_00966,CUST_0099,2025-10-29,2025-11-02,2025-11-04,delivered,"8253 Lucas Forges Apt. 532, Tatefort, NM 69010",Credit Card,paid
ORD_00967,CUST_0528,2025-08-20,2025-08-23,,shipped,"942 Moore Greens, Lake Reginald, NC 24420",Google Pay,refunded
ORD_00968,CUST_0994,2025-07-09,2025-07-15,2025-07-19,delivered,"USS Webster, FPO AE 97186",PayPal,paid
ORD_00969,CUST_0122,2025-03-09,2025-03-13,2025-03-17,delivered,"USCGC Barnes, FPO AA 54259",Debit Card,pending
ORD_00970,CUST_0669,2025-01-26,,,cancelled,"209 Gregory Turnpike, Justinville, ND 28289",Apple Pay,paid
ORD_00971,CUST_0797,2025-06-28,2025-07-05,2025-07-09,delivered,"USNV Peterson, FPO AP 89687",Debit Card,refunded
ORD_00972,CUST_0377,2025-03-17,2025-03-18,2025-03-19,delivered,"33399 Freeman Estates, Joelbury, NJ 64788",Credit Card,paid
ORD_00973,CUST_0501,2025-10-21,2025-10-27,,shipped,"610 Lisa Circle Suite 709, Brianport, TN 27449",Google Pay,pending
ORD_00974,CUST_0024,2024-12-04,2024-12-09,,shipped,"047 Rogers Greens, South Michael, LA 94273",Google Pay,refunded
ORD_00975,CUST_0281,2024-11-20,,,processing,"3813 Valencia Islands, West Diane, UT 91006",Credit Card,pending
ORD_00976,CUST_0394,2025-10-29,2025-11-04,2025-11-08,delivered,"USS Chavez, FPO AA 80609",Debit Card,pending
ORD_00977,CUST_0102,2025-10-28,2025-10-29,2025-11-03,delivered,"719 Willie Common Apt. 430, East Stephaniechester, MP 21971",PayPal,refunded
ORD_00978,CUST_0833,2025-07-15,,,processing,"99466 Ferguson Walk, Mcgeeton, OK 03004",Credit Card,refunded
ORD_00979,CUST_0570,2025-10-30,2025-11-06,2025-11-11,delivered,"846 Terrence Extensions, North Carlosland, NY 68775",Apple Pay,paid
ORD_00980,CUST_0532,2025-09-27,2025-10-02,,shipped,"481 Jose Green Apt. 052, Timothyville, NC 25434",Credit Card,pending
ORD_00981,CUST_0989,2025-07-08,2025-07-09,,shipped,"8168 Melinda Island, Lake John, HI 51307",PayPal,pending
ORD_00982,CUST_0006,2025-06-17,2025-06-21,,shipped,"001 Angela Freeway Suite 921, Olivialand, TX 66725",Debit Card,paid
ORD_00983,CUST_0041,2024-11-19,2024-11-24,2024-11-26,delivered,"42773 Moore Gateway, Patriciafort, IL 99797",PayPal,paid
ORD_00984,CUST_0576,2025-10-30,2025-11-06,2025-11-07,delivered,"47243 Collins Meadow, Mayberg, LA 96875",Credit Card,paid
ORD_00985,CUST_0519,2025-09-28,2025-10-01,2025-10-06,delivered,"146 Hendricks Ports, Bishopburgh, KS 04276",PayPal,refunded
ORD_00986,CUST_0968,2025-06-04,2025-06-05,,shipped,"020 Anderson Well, Piercemouth, CT 42227",PayPal,failed
ORD_00987,CUST_0048,2025-03-27,2025-04-03,2025-04-06,delivered,"82263 Morris Squares Suite 648, Rowemouth, MP 62303",Google Pay,refunded
ORD_00988,CUST_0144,2025-05-09,2025-05-13,,shipped,"82280 Wanda Lakes Apt. 906, Scottville, NV 52111",Debit Card,failed
ORD_00989,CUST_0621,2025-07-26,2025-07-31,2025-08-02,delivered,"705 Dudley Throughway Suite 156, North Johnmouth, TX 91375",Credit Card,paid
ORD_00990,CUST_0243,2025-05-12,2025-05-14,2025-05-16,delivered,"414 Stephens Views, Lesliefurt, MA 23692",Debit Card,pending
ORD_00991,CUST_0981,2025-04-20,2025-04-25,2025-04-30,delivered,"523 Snyder Locks, Cathyfurt, ME 00703",PayPal,failed
ORD_00992,CUST_0285,2025-06-01,2025-06-07,2025-06-12,delivered,"679 Travis Fields Suite 942, Alvarezside, NE 96612",Apple Pay,paid
ORD_00993,CUST_0564,2025-01-17,2025-01-20,2025-01-24,delivered,"989 Mark Station, North Joseph, KY 94486",PayPal,refunded
ORD_00994,CUST_0468,2025-03-14,2025-03-17,2025-03-21,delivered,"75140 Karen Orchard, South Shelleymouth, OK 76673",PayPal,pending
ORD_00995,CUST_0073,2025-05-18,2025-05-24,,shipped,"6288 Williams Lake Suite 981, South Chadside, DC 91800",Debit Card,pending
ORD_00996,CUST_0732,2025-07-15,2025-07-20,2025-07-25,delivered,"0535 Rivera Prairie Apt. 992, Cranemouth, MP 65793",Google Pay,pending
ORD_00997,CUST_0430,2025-06-25,2025-06-28,2025-07-02,delivered,"098 Frazier Manor Apt. 131, Michaelhaven, IL 27459",Apple Pay,paid
ORD_00998,CUST_0988,2025-08-19,2025-08-21,,shipped,"4438 Allen Locks, Lake Mark, OH 18609",Credit Card,failed
ORD_00999,CUST_0128,2025-03-09,2025-03-10,2025-03-15,delivered,"76638 Robert Isle Suite 059, Rebeccastad, NJ 94944",Apple Pay,paid
ORD_01000,CUST_0338,2025-10-22,2025-10-23,,shipped,"35679 Pearson Plains Suite 782, Lake Nathan, IN 74815",Debit Card,failed
ORD_01001,CUST_0797,2025-07-31,2025-08-02,2025-08-04,delivered,"5789 Mike Camp, Danielton, DC 80233",Debit Card,paid
ORD_01002,CUST_0101,2025-02-24,2025-02-26,2025-03-02,delivered,"4312 Mclean Circle Apt. 882, South Paula, WI 83029",Credit Card,paid
ORD_01003,CUST_0180,2025-09-21,2025-09-27,2025-09-30,delivered,"08898 Emma Meadow Suite 147, Goldenmouth, AL 89926",Google Pay,refunded
ORD_01004,CUST_0098,2025-03-24,2025-03-27,2025-04-01,delivered,"758 Alvarez Throughway Suite 635, Port Cassandratown, PR 65030",Debit Card,failed
ORD_01005,CUST_0623,2025-03-09,2025-03-10,2025-03-12,delivered,"784 Terry Brook, Kathrynhaven, SC 36751",Debit Card,refunded
ORD_01006,CUST_0186,2025-11-05,2025-11-12,2025-11-17,delivered,"4152 Harris Loaf Suite 698, Davidmouth, CT 49998",Google Pay,refunded
ORD_01007,CUST_0489,2025-04-01,2025-04-03,,shipped,"111 Stephen Mountains Apt. 899, Nelsonfort, MN 03702",Debit Card,paid
ORD_01008,CUST_0704,2025-02-07,2025-02-13,2025-02-15,delivered,"614 Le Inlet Apt. 027, East Charlesfort, OR 01125",PayPal,pending
ORD_01009,CUST_0388,2025-02-26,2025-03-04,,shipped,"7260 Garcia Brooks, Jenniferborough, MO 86511",Debit Card,paid
ORD_01010,CUST_0941,2025-01-30,,,processing,"0092 Byrd Mews Apt. 688, East Jacob, DC 62636",Debit Card,pending
ORD_01011,CUST_0695,2024-11-30,2024-12-04,,shipped,"PSC 4610, Box 8206, APO AA 34697",Apple Pay,pending
ORD_01012,CUST_0450,2024-11-29,2024-12-06,2024-12-10,delivered,"279 Antonio Plain Apt. 556, East Randyside, WY 46468",Google Pay,failed
ORD_01013,CUST_0283,2025-03-26,2025-03-31,2025-04-02,delivered,"084 Angela Prairie Apt. 955, New Leslieton, AR 54500",Debit Card,paid
ORD_01014,CUST_0971,2025-07-07,2025-07-11,2025-07-14,delivered,"9665 Karen Divide Suite 573, East Alexisland, MI 68291",Credit Card,paid
ORD_01015,CUST_0079,2025-02-22,,,processing,"82621 Anthony Ridge, New Bryanfurt, NY 62243",PayPal,paid
ORD_01016,CUST_0170,2025-02-25,2025-02-26,,shipped,"USNV Ortega, FPO AA 24054",Credit Card,failed
ORD_01017,CUST_0568,2025-02-10,2025-02-17,2025-02-18,delivered,"6365 Wilson Orchard Suite 889, Castillochester, ND 04208",Apple Pay,pending
ORD_01018,CUST_0492,2025-11-04,2025-11-09,2025-11-14,delivered,"04424 Parker Island Apt. 226, Jamesstad, WV 77732",Credit Card,refunded
ORD_01019,CUST_0015,2025-10-17,2025-10-19,,shipped,"888 Lydia Knolls, East Davidmouth, ME 97843",Credit Card,refunded
ORD_01020,CUST_0720,2025-02-22,2025-02-28,2025-03-03,delivered,"725 Jeffrey Pike, West Paula, MN 58640",PayPal,paid
ORD_01021,CUST_0622,2025-07-19,2025-07-21,2025-07-26,delivered,"874 Petersen Mount, Mclaughlinberg, ID 01889",PayPal,pending
ORD_01022,CUST_0077,2025-08-28,2025-09-04,2025-09-06,delivered,"861 Greene Crossing Suite 605, Lake Joseph, DE 91877",Google Pay,failed
ORD_01023,CUST_0976,2025-02-28,2025-03-04,2025-03-08,delivered,"63977 Steven Trail, Waltermouth, NH 40348",Apple Pay,pending
ORD_01024,CUST_0383,2025-11-11,2025-11-14,2025-11-16,delivered,"0107 James Falls, Murraybury, OH 46234",Google Pay,paid
ORD_01025,CUST_0298,2025-03-17,2025-03-21,2025-03-24,delivered,"Unit 0344 Box 1962, DPO AA 21622",Debit Card,pending
ORD_01026,CUST_0003,2024-11-30,,,processing,"2477 Nathan Tunnel, Hughesside, MH 12200",Google Pay,refunded
ORD_01027,CUST_0223,2025-04-03,2025-04-09,2025-04-14,delivered,"672 Richardson Stravenue, Hendersonstad, MH 17455",Credit Card,refunded
ORD_01028,CUST_0914,2025-01-22,2025-01-29,,shipped,"09599 Lynn Plaza, Johnsport, NJ 16623",Apple Pay,paid
ORD_01029,CUST_0365,2025-02-27,2025-03-04,2025-03-08,delivered,"6413 Cory Branch, Youngton, NV 19795",Debit Card,failed
ORD_01030,CUST_0363,2024-12-23,2024-12-24,2024-12-27,delivered,"26266 Brown Island, West Leslie, NE 57712",PayPal,refunded
ORD_01031,CUST_0364,2025-09-29,2025-09-30,2025-10-04,delivered,"632 Ramsey Glen Apt. 861, Crystalmouth, DC 33792",Apple Pay,pending
ORD_01032,CUST_0087,2024-12-16,2024-12-21,2024-12-23,delivered,"824 Phillips Highway Suite 924, Lake Alexisbury, NH 22384",Apple Pay,paid
ORD_01033,CUST_0936,2025-01-04,2025-01-05,2025-01-07,delivered,"200 Nicole Port, Laurenfort, GA 44375",Debit Card,pending
ORD_01034,CUST_0482,2025-03-25,2025-03-28,2025-03-31,delivered,"592 Savannah Vista Suite 256, North Kevin, CO 39284",Debit Card,refunded
ORD_01035,CUST_0914,2025-05-08,2025-05-13,2025-05-16,delivered,"2307 Jackson Shore, New Jeffrey, VA 59816",Credit Card,refunded
ORD_01036,CUST_0673,2025-03-13,2025-03-15,2025-03-17,delivered,"0910 Anthony Glens, North Debra, ID 78728",Debit Card,refunded
ORD_01037,CUST_0006,2025-09-04,2025-09-11,2025-09-13,delivered,"62627 Andrew Springs, Mendezshire, PR 70249",Credit Card,pending
ORD_01038,CUST_0292,2025-06-29,2025-07-01,2025-07-05,delivered,"16031 Jillian Valleys, Russellmouth, OK 32873",Apple Pay,failed
ORD_01039,CUST_0923,2025-03-14,2025-03-16,2025-03-18,delivered,"1613 Torres Ranch Apt. 280, West Adam, MS 25156",Apple Pay,failed
ORD_01040,CUST_0122,2025-01-06,2025-01-10,2025-01-15,delivered,"1251 Ward Spurs Apt. 235, Frankmouth, PA 22772",Apple Pay,pending
ORD_01041,CUST_0333,2025-10-24,,,cancelled,"70249 Ballard Mission Suite 360, Graytown, MH 33822",Apple Pay,refunded
ORD_01042,CUST_0135,2025-04-12,2025-04-13,2025-04-14,delivered,"936 Jasmine Orchard, North Tracey, ID 67714",PayPal,pending
ORD_01043,CUST_0353,2025-03-21,2025-03-22,2025-03-24,delivered,"1080 Jacqueline Cape, Chanton, MH 08157",Credit Card,failed
